13948		B		557840		1641
13949		P		558000		2276
13950		B		557920		1475
13951		B		557960		1682
13952		P		558120		2369
13953		B		558040		1652
13954		B		558080		1829
13955		I		558240		5631
13956		B		558160		1898
13957		B		558200		1829
13958		P		558360		2469
13959		B		558280		1893
13960		B		558320		1959
13961		P		558480		2540
13962		B		558400		2214
13963		B		558440		2019
13964		P		558600		2649
13965		B		558520		1831
13966		B		558560		1956
13967		I		558720		5120
13968		B		558640		1816
13969		B		558680		1891
13970		P		558840		2373
13971		B		558760		1836
13972		B		558800		1850
13973		P		558960		2522
13974		B		558880		1846
13975		B		558920		1869
13976		P		559080		2267
13977		B		559000		1847
13978		B		559040		1788
13979		I		559200		4399
13980		B		559120		1795
13981		B		559160		1666
13982		P		559320		1636
13983		B		559240		1375
13984		B		559280		1401
13985		P		559440		1543
13986		B		559360		1219
13987		B		559400		1410
13988		P		559560		1699
13989		B		559480		1201
13990		B		559520		1292
13991		I		559680		3214
13992		B		559600		1622
13993		B		559640		1404
13994		P		559800		2039
13995		B		559720		1409
13996		B		559760		1462
13997		P		559920		1666
13998		B		559840		1303
13999		B		559880		1290
14000		P		560040		1513
14001		B		559960		1060
14002		B		560000		1015
14003		I		560160		2330
14004		B		560080		1029
14005		B		560120		1068
14006		P		560280		1416
14007		B		560200		994
14008		B		560240		982
14009		P		560400		1292
14010		B		560320		1026
14011		B		560360		865
14012		P		560520		1469
14013		B		560440		993
14014		B		560480		993
14015		I		560640		2116
14016		B		560560		955
14017		B		560600		965
14018		P		560760		1355
14019		B		560680		930
14020		B		560720		914
14021		P		560880		2136
14022		B		560800		1036
14023		B		560840		1207
14024		P		561000		2661
14025		B		560920		1709
14026		B		560960		1540
14027		I		561120		4006
14028		B		561040		1691
14029		B		561080		1745
14030		P		561240		2630
14031		B		561160		1838
14032		B		561200		1824
14033		P		561360		2192
14034		B		561280		1371
14035		B		561320		1502
14036		P		561480		1875
14037		B		561400		1340
14038		B		561440		1377
14039		I		561600		3553
14040		B		561520		1237
14041		B		561560		1232
14042		P		561720		2116
14043		B		561640		1190
14044		B		561680		1296
14045		P		561840		2243
14046		B		561760		1363
14047		B		561800		1505
14048		P		561960		2237
14049		B		561880		1334
14050		B		561920		1401
14051		I		562080		4274
14052		B		562000		1292
14053		B		562040		1281
14054		P		562200		1844
14055		B		562120		1151
14056		B		562160		1408
14057		P		562320		1593
14058		B		562240		1453
14059		B		562280		1524
14060		P		562440		2010
14061		B		562360		1029
14062		B		562400		1220
14063		I		562560		3327
14064		B		562480		2290
14065		B		562520		1328
14066		P		562680		1616
14067		B		562600		1082
14068		B		562640		1140
14069		P		562800		1707
14070		B		562720		1212
14071		B		562760		1154
14072		P		562920		1865
14073		B		562840		1222
14074		B		562880		1186
14075		I		563040		4133
14076		B		562960		1169
14077		B		563000		1133
14078		P		563160		1766
14079		B		563080		1227
14080		B		563120		1253
14081		P		563280		1597
14082		B		563200		1274
14083		B		563240		1433
14084		P		563400		1638
14085		B		563320		1423
14086		B		563360		1559
14087		I		563520		3950
14088		B		563440		1547
14089		B		563480		1357
14090		P		563640		1787
14091		B		563560		1343
14092		B		563600		1197
14093		P		563760		1789
14094		B		563680		1331
14095		B		563720		1315
14096		P		563880		1684
14097		B		563800		1450
14098		B		563840		1454
14099		I		564000		3781
14100		B		563920		1316
14101		B		563960		1361
14102		P		564120		1678
14103		B		564040		1442
14104		B		564080		1411
14105		P		564240		1790
14106		B		564160		1471
14107		B		564200		1395
14108		P		564360		1856
14109		B		564280		1387
14110		B		564320		1437
14111		I		564480		3843
14112		B		564400		1443
14113		B		564440		1553
14114		P		564600		1814
14115		B		564520		1509
14116		B		564560		1502
14117		P		564720		1678
14118		B		564640		1430
14119		B		564680		1184
14120		P		564840		2069
14121		B		564760		1470
14122		B		564800		1360
14123		I		564960		3847
14124		B		564880		1284
14125		B		564920		1273
14126		P		565080		1377
14127		B		565000		1568
14128		B		565040		1799
14129		P		565200		1789
14130		B		565120		1293
14131		B		565160		1481
14132		P		565320		1355
14133		B		565240		1764
14134		B		565280		1576
14135		I		565440		3597
14136		B		565360		1425
14137		B		565400		1319
14138		P		565560		1591
14139		B		565480		1214
14140		B		565520		1256
14141		P		565680		1547
14142		B		565600		1221
14143		B		565640		1420
14144		P		565800		1558
14145		B		565720		1325
14146		B		565760		1143
14147		I		565920		3235
14148		B		565840		1156
14149		B		565880		1115
14150		P		566040		1357
14151		B		565960		1147
14152		B		566000		1013
14153		P		566160		1389
14154		B		566080		1034
14155		B		566120		1039
14156		P		566280		1306
14157		B		566200		1007
14158		B		566240		996
14159		I		566400		2125
14160		B		566320		987
14161		B		566360		904
14162		P		566520		1625
14163		B		566440		1101
14164		B		566480		1097
14165		P		566640		1679
14166		B		566560		1327
14167		B		566600		1173
14168		P		566760		1777
14169		B		566680		1227
14170		B		566720		1112
14171		I		566880		3091
14172		B		566800		1067
14173		B		566840		1071
14174		P		567000		1521
14175		B		566920		1111
14176		B		566960		1257
14177		P		567120		1595
14178		B		567040		1166
14179		B		567080		1159
14180		P		567240		2000
14181		B		567160		1592
14182		B		567200		1329
14183		I		567360		3518
14184		B		567280		1416
14185		B		567320		1369
14186		P		567480		2071
14187		B		567400		1447
14188		B		567440		1436
14189		P		567600		1677
14190		B		567520		1383
14191		B		567560		1479
14192		P		567720		1656
14193		B		567640		1273
14194		B		567680		1356
14195		I		567840		2790
14196		B		567760		1442
14197		B		567800		1300
14198		P		567960		1884
14199		B		567880		1329
14200		B		567920		1204
14201		P		568080		1925
14202		B		568000		1358
14203		B		568040		1289
14204		P		568200		1767
14205		B		568120		1358
14206		B		568160		1428
14207		I		568320		2146
14208		B		568240		1347
14209		B		568280		1361
14210		P		568440		1392
14211		B		568360		1334
14212		B		568400		969
14213		P		568560		1331
14214		B		568480		954
14215		B		568520		1049
14216		P		568680		1338
14217		B		568600		1000
14218		B		568640		969
14219		I		568800		1777
14220		B		568720		804
14221		B		568760		824
14222		P		568920		1163
14223		B		568840		790
14224		B		568880		798
14225		P		569040		1202
14226		B		568960		762
14227		B		569000		736
14228		P		569160		1245
14229		B		569080		749
14230		B		569120		779
14231		I		569280		2152
14232		B		569200		841
14233		B		569240		799
14234		P		569400		1232
14235		B		569320		805
14236		B		569360		954
14237		P		569520		1319
14238		B		569440		874
14239		B		569480		961
14240		P		569640		1291
14241		B		569560		1018
14242		B		569600		1019
14243		I		569760		3699
14244		B		569680		904
14245		B		569720		956
14246		P		569880		1483
14247		B		569800		550
14248		B		569840		685
14249		P		570000		1028
14250		B		569920		375
14251		B		569960		493
14252		P		570120		1007
14253		B		570040		595
14254		B		570080		651
14255		I		570240		3582
14256		B		570160		676
14257		B		570200		723
14258		P		570360		1705
14259		B		570280		738
14260		B		570320		804
14261		P		570480		1527
14262		B		570400		693
14263		B		570440		631
14264		P		570600		954
14265		B		570520		594
14266		B		570560		558
14267		I		570720		3586
14268		B		570640		312
14269		B		570680		452
14270		P		570840		1457
14271		B		570760		469
14272		B		570800		686
14273		P		570960		980
14274		B		570880		622
14275		B		570920		478
14276		P		571080		1418
14277		B		571000		922
14278		B		571040		1358
14279		I		571200		3418
14280		B		571120		989
14281		B		571160		1108
14282		P		571320		845
14283		B		571240		1119
14284		B		571280		1110
14285		P		571440		1475
14286		B		571360		1160
14287		B		571400		729
14288		P		571560		983
14289		B		571480		1280
14290		B		571520		934
14291		I		571680		3225
14292		B		571600		901
14293		B		571640		857
14294		P		571800		1375
14295		B		571720		736
14296		B		571760		754
14297		P		571920		1245
14298		B		571840		667
14299		B		571880		774
14300		P		572040		1394
14301		B		571960		939
14302		B		572000		950
14303		I		572160		2870
14304		B		572080		1156
14305		B		572120		747
14306		P		572280		1020
14307		B		572200		704
14308		B		572240		858
14309		P		572400		826
14310		B		572320		784
14311		B		572360		831
14312		P		572520		830
14313		B		572440		648
14314		B		572480		596
14315		I		572640		2095
14316		B		572560		662
14317		B		572600		623
14318		P		572760		760
14319		B		572680		661
14320		B		572720		526
14321		P		572880		676
14322		B		572800		562
14323		B		572840		601
14324		P		573000		808
14325		B		572920		588
14326		B		572960		575
14327		I		573120		2111
14328		B		573040		597
14329		B		573080		642
14330		P		573240		879
14331		B		573160		661
14332		B		573200		709
14333		P		573360		1028
14334		B		573280		754
14335		B		573320		752
14336		P		573480		1108
14337		B		573400		770
14338		B		573440		719
14339		I		573600		2509
14340		B		573520		753
14341		B		573560		775
14342		P		573720		1127
14343		B		573640		804
14344		B		573680		833
14345		P		573840		1312
14346		B		573760		861
14347		B		573800		959
14348		P		573960		1431
14349		B		573880		963
14350		B		573920		1046
14351		I		574080		3203
14352		B		574000		1070
14353		B		574040		1119
14354		P		574200		1728
14355		B		574120		1142
14356		B		574160		1175
14357		P		574320		1734
14358		B		574240		1139
14359		B		574280		1168
14360		P		574440		1792
14361		B		574360		1241
14362		B		574400		1323
14363		I		574560		3366
14364		B		574480		1184
14365		B		574520		1168
14366		P		574680		1710
14367		B		574600		1339
14368		B		574640		1154
14369		P		574800		1700
14370		B		574720		1260
14371		B		574760		1194
14372		P		574920		1617
14373		B		574840		1117
14374		B		574880		1169
14375		I		575040		2916
14376		B		574960		1126
14377		B		575000		1338
14378		P		575160		1415
14379		B		575080		1140
14380		B		575120		1051
14381		P		575280		1655
14382		B		575200		1202
14383		B		575240		1077
14384		P		575400		2140
14385		B		575320		1255
14386		B		575360		1196
14387		I		575520		3220
14388		B		575440		1181
14389		B		575480		1234
14390		P		575640		1977
14391		B		575560		1177
14392		B		575600		1407
14393		P		575760		2215
14394		B		575680		1407
14395		B		575720		1454
14396		P		575880		2170
14397		B		575800		1674
14398		B		575840		1628
14399		I		576000		3973
14400		B		575920		1596
14401		B		575960		1596
14402		P		576120		2531
14403		B		576040		1840
14404		B		576080		1719
14405		P		576240		2326
14406		B		576160		1775
14407		B		576200		1864
14408		P		576360		2224
14409		B		576280		1712
14410		B		576320		1779
14411		I		576480		3946
14412		B		576400		1830
14413		B		576440		1727
14414		P		576600		2365
14415		B		576520		1717
14416		B		576560		1732
14417		P		576720		2380
14418		B		576640		1677
14419		B		576680		2063
14420		P		576840		2518
14421		B		576760		1872
14422		B		576800		1978
14423		I		576960		4489
14424		B		576880		1992
14425		B		576920		2085
14426		P		577080		2260
14427		B		577000		2126
14428		B		577040		1935
14429		P		577200		2021
14430		B		577120		2225
14431		B		577160		2048
14432		P		577320		2240
14433		B		577240		1993
14434		B		577280		1974
14435		I		577440		4481
14436		B		577360		1957
14437		B		577400		1959
14438		P		577560		1613
14439		B		577480		2037
14440		B		577520		2049
14441		P		577680		1590
14442		B		577600		1985
14443		B		577640		2255
14444		P		577800		1396
14445		B		577720		2262
14446		B		577760		1893
14447		I		577920		4605
14448		B		577840		1859
14449		B		577880		1576
14450		P		578040		2322
14451		B		577960		1019
14452		B		578000		1167
14453		P		578160		1339
14454		B		578080		760
14455		B		578120		1023
14456		P		578280		1227
14457		B		578200		816
14458		B		578240		786
14459		I		578400		4311
14460		B		578320		1196
14461		B		578360		829
14462		P		578520		2620
14463		B		578440		1277
14464		B		578480		1330
14465		P		578640		2036
14466		B		578560		1668
14467		B		578600		1835
14468		P		578760		1586
14469		B		578680		1795
14470		B		578720		2033
14471		I		578880		4235
14472		B		578800		1844
14473		B		578840		1946
14474		P		579000		3972
14475		B		578920		2226
14476		B		578960		2153
14477		P		579120		2433
14478		B		579040		1240
14479		B		579080		1020
14480		P		579240		1548
14481		B		579160		923
14482		B		579200		991
14483		I		579360		4566
14484		B		579280		683
14485		B		579320		733
14486		P		579480		1127
14487		B		579400		709
14488		B		579440		764
14489		P		579600		2124
14490		B		579520		903
14491		B		579560		798
14492		P		579720		2158
14493		B		579640		960
14494		B		579680		822
14495		I		579840		4581
14496		B		579760		1153
14497		B		579800		1239
14498		P		579960		2096
14499		B		579880		1555
14500		B		579920		1590
14501		P		580080		2024
14502		B		580000		1617
14503		B		580040		1736
14504		P		580200		2185
14505		B		580120		1742
14506		B		580160		1677
14507		I		580320		4423
14508		B		580240		1714
14509		B		580280		1628
14510		P		580440		2167
14511		B		580360		1560
14512		B		580400		1665
14513		P		580560		2050
14514		B		580480		1702
14515		B		580520		1674
14516		P		580680		2061
14517		B		580600		1674
14518		B		580640		1789
14519		I		580800		4114
14520		B		580720		1696
14521		B		580760		1667
14522		P		580920		2047
14523		B		580840		1684
14524		B		580880		1561
14525		P		581040		2069
14526		B		580960		1541
14527		B		581000		1541
14528		P		581160		1851
14529		B		581080		1410
14530		B		581120		1321
14531		I		581280		3465
14532		B		581200		1291
14533		B		581240		1349
14534		P		581400		1662
14535		B		581320		1326
14536		B		581360		1288
14537		P		581520		1729
14538		B		581440		1214
14539		B		581480		1208
14540		P		581640		1993
14541		B		581560		1262
14542		B		581600		1313
14543		I		581760		3354
14544		B		581680		1355
14545		B		581720		1329
14546		P		581880		2070
14547		B		581800		1233
14548		B		581840		1463
14549		P		582000		2198
14550		B		581920		1569
14551		B		581960		1671
14552		P		582120		2008
14553		B		582040		1762
14554		B		582080		1513
14555		I		582240		2712
14556		B		582160		1350
14557		B		582200		1245
14558		P		582360		1319
14559		B		582280		1219
14560		B		582320		1176
14561		P		582480		1164
14562		B		582400		978
14563		B		582440		997
14564		P		582600		1131
14565		B		582520		806
14566		B		582560		790
14567		I		582720		2020
14568		B		582640		703
14569		B		582680		649
14570		P		582840		1028
14571		B		582760		722
14572		B		582800		697
14573		P		582960		1096
14574		B		582880		682
14575		B		582920		719
14576		P		583080		1121
14577		B		583000		700
14578		B		583040		723
14579		I		583200		2110
14580		B		583120		750
14581		B		583160		824
14582		P		583320		1195
14583		B		583240		840
14584		B		583280		801
14585		P		583440		1345
14586		B		583360		842
14587		B		583400		804
14588		P		583560		1426
14589		B		583480		964
14590		B		583520		1006
14591		I		583680		2667
14592		B		583600		885
14593		B		583640		859
14594		P		583800		1255
14595		B		583720		948
14596		B		583760		982
14597		P		583920		1345
14598		B		583840		935
14599		B		583880		992
14600		P		584040		1572
14601		B		583960		974
14602		B		584000		999
14603		I		584160		2505
14604		B		584080		993
14605		B		584120		1121
14606		P		584280		1729
14607		B		584200		1087
14608		B		584240		1167
14609		P		584400		1560
14610		B		584320		1216
14611		B		584360		1237
14612		P		584520		1762
14613		B		584440		1174
14614		B		584480		1177
14615		I		584640		2671
14616		B		584560		1316
14617		B		584600		1274
14618		P		584760		2188
14619		B		584680		1482
14620		B		584720		1597
14621		P		584880		2301
14622		B		584800		1672
14623		B		584840		1859
14624		P		585000		2376
14625		B		584920		1891
14626		B		584960		2115
14627		I		585120		2059
14628		B		585040		1891
14629		B		585080		1785
14630		P		585240		1789
14631		B		585160		1498
14632		B		585200		1335
14633		P		585360		1972
14634		B		585280		1334
14635		B		585320		1370
14636		P		585480		2898
14637		B		585400		1706
14638		B		585440		1835
14639		I		585600		3375
14640		B		585520		1473
14641		B		585560		1512
14642		P		585720		1686
14643		B		585640		1197
14644		B		585680		1159
14645		P		585840		1595
14646		B		585760		1118
14647		B		585800		1118
14648		P		585960		1478
14649		B		585880		964
14650		B		585920		863
14651		I		586080		3510
14652		B		586000		969
14653		B		586040		999
14654		P		586200		1944
14655		B		586120		1038
14656		B		586160		1369
14657		P		586320		1763
14658		B		586240		1189
14659		B		586280		1205
14660		P		586440		1921
14661		B		586360		1469
14662		B		586400		1527
14663		I		586560		4535
14664		B		586480		1633
14665		B		586520		1098
14666		P		586680		1295
14667		B		586600		494
14668		B		586640		419
14669		P		586800		780
14670		B		586720		683
14671		B		586760		587
14672		P		586920		937
14673		B		586840		420
14674		B		586880		456
14675		I		587040		4513
14676		B		586960		429
14677		B		587000		493
14678		P		587160		1493
14679		B		587080		687
14680		B		587120		795
14681		P		587280		1262
14682		B		587200		641
14683		B		587240		637
14684		P		587400		874
14685		B		587320		480
14686		B		587360		471
14687		I		587520		4504
14688		B		587440		413
14689		B		587480		324
14690		P		587640		1487
14691		B		587560		639
14692		B		587600		712
14693		P		587760		864
14694		B		587680		613
14695		B		587720		827
14696		P		587880		720
14697		B		587800		471
14698		B		587840		405
14699		I		588000		4681
14700		B		587920		382
14701		B		587960		413
14702		P		588120		1353
14703		B		588040		466
14704		B		588080		562
14705		P		588240		649
14706		B		588160		490
14707		B		588200		594
14708		P		588360		598
14709		B		588280		405
14710		B		588320		430
14711		I		588480		4675
14712		B		588400		451
14713		B		588440		374
14714		P		588600		901
14715		B		588520		527
14716		B		588560		439
14717		P		588720		1662
14718		B		588640		788
14719		B		588680		1297
14720		P		588840		1911
14721		B		588760		1185
14722		B		588800		1316
14723		I		588960		4657
14724		B		588880		1298
14725		B		588920		1358
14726		P		589080		2027
14727		B		589000		1446
14728		B		589040		1469
14729		P		589200		1845
14730		B		589120		1652
14731		B		589160		1442
14732		P		589320		1942
14733		B		589240		1375
14734		B		589280		1451
14735		I		589440		4418
14736		B		589360		1431
14737		B		589400		1564
14738		P		589560		2046
14739		B		589480		1362
14740		B		589520		1456
14741		P		589680		1948
14742		B		589600		1572
14743		B		589640		1580
14744		P		589800		1722
14745		B		589720		1382
14746		B		589760		1447
14747		I		589920		4167
14748		B		589840		1346
14749		B		589880		1289
14750		P		590040		1677
14751		B		589960		1172
14752		B		590000		1172
14753		P		590160		1443
14754		B		590080		1033
14755		B		590120		1051
14756		P		590280		1571
14757		B		590200		1069
14758		B		590240		1100
14759		I		590400		3783
14760		B		590320		1026
14761		B		590360		1059
14762		P		590520		1453
14763		B		590440		1065
14764		B		590480		1029
14765		P		590640		1427
14766		B		590560		1045
14767		B		590600		963
14768		P		590760		1403
14769		B		590680		849
14770		B		590720		885
14771		I		590880		3676
14772		B		590800		788
14773		B		590840		879
14774		P		591000		1462
14775		B		590920		940
14776		B		590960		969
14777		P		591120		1448
14778		B		591040		1045
14779		B		591080		1012
14780		P		591240		1607
14781		B		591160		1125
14782		B		591200		1166
14783		I		591360		4017
14784		B		591280		1222
14785		B		591320		1343
14786		P		591480		1934
14787		B		591400		1479
14788		B		591440		1623
14789		P		591600		2140
14790		B		591520		1707
14791		B		591560		1634
14792		P		591720		2044
14793		B		591640		1707
14794		B		591680		1544
14795		I		591840		4022
14796		B		591760		1338
14797		B		591800		1267
14798		P		591960		1802
14799		B		591880		1188
14800		B		591920		1269
14801		P		592080		1679
14802		B		592000		1386
14803		B		592040		1477
14804		P		592200		1663
14805		B		592120		1393
14806		B		592160		1495
14807		I		592320		4185
14808		B		592240		1310
14809		B		592280		1174
14810		P		592440		1547
14811		B		592360		1367
14812		B		592400		1206
14813		P		592560		1502
14814		B		592480		1400
14815		B		592520		1428
14816		P		592680		1811
14817		B		592600		1245
14818		B		592640		1391
14819		I		592800		4417
14820		B		592720		1350
14821		B		592760		1538
14822		P		592920		1667
14823		B		592840		1578
14824		B		592880		1327
14825		P		593040		1638
14826		B		592960		1476
14827		B		593000		1661
14828		P		593160		1984
14829		B		593080		1272
14830		B		593120		1250
14831		I		593280		4789
14832		B		593200		1703
14833		B		593240		1451
14834		P		593400		1832
14835		B		593320		1368
14836		B		593360		1591
14837		P		593520		2198
14838		B		593440		1310
14839		B		593480		1378
14840		P		593640		2048
14841		B		593560		1528
14842		B		593600		1484
14843		I		593760		4808
14844		B		593680		1257
14845		B		593720		1243
14846		P		593880		2083
14847		B		593800		1324
14848		B		593840		1298
14849		P		594000		2071
14850		B		593920		1381
14851		B		593960		1208
14852		P		594120		1799
14853		B		594040		1267
14854		B		594080		1127
14855		I		594240		4552
14856		B		594160		972
14857		B		594200		998
14858		P		594360		1455
14859		B		594280		1252
14860		B		594320		1125
14861		P		594480		1370
14862		B		594400		1358
14863		B		594440		1235
14864		P		594600		1480
14865		B		594520		1378
14866		B		594560		1120
14867		I		594720		4588
14868		B		594640		1346
14869		B		594680		1205
14870		P		594840		1176
14871		B		594760		1276
14872		B		594800		1465
14873		P		594960		1211
14874		B		594880		1319
14875		B		594920		1369
14876		P		595080		1311
14877		B		595000		1419
14878		B		595040		1444
14879		I		595200		4474
14880		B		595120		1336
14881		B		595160		1244
14882		P		595320		1536
14883		B		595240		1362
14884		B		595280		1314
14885		P		595440		1716
14886		B		595360		1248
14887		B		595400		1176
14888		P		595560		1747
14889		B		595480		917
14890		B		595520		921
14891		I		595680		4595
14892		B		595600		1311
14893		B		595640		1459
14894		P		595800		1933
14895		B		595720		1308
14896		B		595760		1327
14897		P		595920		2055
14898		B		595840		1408
14899		B		595880		1362
14900		P		596040		1840
14901		B		595960		1584
14902		B		596000		1577
14903		I		596160		4622
14904		B		596080		1426
14905		B		596120		1299
14906		P		596280		1751
14907		B		596200		1151
14908		B		596240		1362
14909		P		596400		1724
14910		B		596320		1224
14911		B		596360		1340
14912		P		596520		1941
14913		B		596440		1384
14914		B		596480		1348
14915		I		596640		4455
14916		B		596560		1521
14917		B		596600		1409
14918		P		596760		1912
14919		B		596680		1336
14920		B		596720		1467
14921		P		596880		1891
14922		B		596800		1550
14923		B		596840		1644
14924		P		597000		2067
14925		B		596920		1403
14926		B		596960		1357
14927		I		597120		4105
14928		B		597040		1289
14929		B		597080		1344
14930		P		597240		2031
14931		B		597160		1296
14932		B		597200		1180
14933		P		597360		1879
14934		B		597280		1194
14935		B		597320		1139
14936		P		597480		1935
14937		B		597400		1337
14938		B		597440		1403
14939		I		597600		4354
14940		B		597520		1326
14941		B		597560		1342
14942		P		597720		1842
14943		B		597640		1364
14944		B		597680		1286
14945		P		597840		1780
14946		B		597760		1210
14947		B		597800		1107
14948		P		597960		1742
14949		B		597880		1171
14950		B		597920		1103
14951		I		598080		4337
14952		B		598000		1175
14953		B		598040		1079
14954		P		598200		1753
14955		B		598120		1115
14956		B		598160		1159
14957		P		598320		1673
14958		B		598240		1267
14959		B		598280		1226
14960		P		598440		1705
14961		B		598360		1233
14962		B		598400		1247
14963		I		598560		4592
14964		B		598480		1142
14965		B		598520		1177
14966		P		598680		1543
14967		B		598600		1143
14968		B		598640		1115
14969		P		598800		1491
14970		B		598720		1218
14971		B		598760		1140
14972		P		598920		1604
14973		B		598840		1181
14974		B		598880		1141
14975		I		599040		4650
14976		B		598960		995
14977		B		599000		967
14978		P		599160		1486
14979		B		599080		958
14980		B		599120		913
14981		P		599280		1501
14982		B		599200		917
14983		B		599240		967
14984		P		599400		1399
14985		B		599320		979
14986		B		599360		983
14987		I		599520		4176
14988		B		599440		1255
14989		B		599480		1469
14990		P		599640		2022
14991		B		599560		1793
14992		B		599600		1676
14993		P		599760		1917
14994		B		599680		1742
14995		B		599720		1438
14996		P		599880		1857
14997		B		599800		1409
14998		B		599840		1300
14999		I		600000		3772
15000		B		599920		1063
15001		B		599960		1076
15002		P		600120		1445
15003		B		600040		986
15004		B		600080		1024
15005		P		600240		1516
15006		B		600160		1002
15007		B		600200		1001
15008		P		600360		1629
15009		B		600280		891
15010		B		600320		976
15011		I		600480		2320
15012		B		600400		712
15013		B		600440		608
15014		P		600600		921
15015		B		600520		676
15016		B		600560		566
15017		P		600720		555
15018		B		600640		644
15019		B		600680		552
15020		P		600840		694
15021		B		600760		431
15022		B		600800		476
15023		I		600960		2146
15024		B		600880		630
15025		B		600920		646
15026		P		601080		5775
15027		B		601000		735
15028		B		601040		3107
15029		P		601200		3200
15030		B		601120		2290
15031		B		601160		2187
15032		P		601320		3086
15033		B		601240		2358
15034		B		601280		2295
15035		I		601440		5401
15036		B		601360		2143
15037		B		601400		1972
15038		P		601560		3011
15039		B		601480		2385
15040		B		601520		2099
15041		P		601680		3411
15042		B		601600		2239
15043		B		601640		2377
15044		P		601800		3272
15045		B		601720		2458
15046		B		601760		2854
15047		I		601920		5526
15048		B		601840		2249
15049		B		601880		2449
15050		P		602040		3065
15051		B		601960		2444
15052		B		602000		2543
15053		P		602160		3065
15054		B		602080		2261
15055		B		602120		2174
15056		P		602280		3144
15057		B		602200		1985
15058		B		602240		2192
15059		I		602400		4841
15060		B		602320		2341
15061		B		602360		2409
15062		P		602520		3659
15063		B		602440		2597
15064		B		602480		2807
15065		P		602640		3718
15066		B		602560		2767
15067		B		602600		2581
15068		P		602760		3175
15069		B		602680		2444
15070		B		602720		2482
15071		I		602880		5228
15072		B		602800		1797
15073		B		602840		1747
15074		P		603000		2993
15075		B		602920		2194
15076		B		602960		2095
15077		P		603120		3148
15078		B		603040		2070
15079		B		603080		2160
15080		P		603240		2921
15081		B		603160		2125
15082		B		603200		2037
15083		I		603360		5328
15084		B		603280		1977
15085		B		603320		1826
15086		P		603480		2642
15087		B		603400		1667
15088		B		603440		1653
15089		P		603600		2691
15090		B		603520		2282
15091		B		603560		1964
15092		P		603720		2934
15093		B		603640		1955
15094		B		603680		2200
15095		I		603840		5322
15096		B		603760		2377
15097		B		603800		2376
15098		P		603960		2793
15099		B		603880		2504
15100		B		603920		2296
15101		P		604080		2816
15102		B		604000		1850
15103		B		604040		1765
15104		P		604200		3194
15105		B		604120		2010
15106		B		604160		2061
15107		I		604320		5349
15108		B		604240		2117
15109		B		604280		2069
15110		P		604440		3329
15111		B		604360		2167
15112		B		604400		2344
15113		P		604560		3328
15114		B		604480		2420
15115		B		604520		2425
15116		P		604680		3692
15117		B		604600		2501
15118		B		604640		2645
15119		I		604800		5574
15120		B		604720		2360
15121		B		604760		2284
15122		P		604920		3755
15123		B		604840		2531
15124		B		604880		2604
15125		P		605040		3616
15126		B		604960		2542
15127		B		605000		2537
15128		P		605160		3508
15129		B		605080		2566
15130		B		605120		2633
15131		I		605280		5100
15132		B		605200		2512
15133		B		605240		2338
15134		P		605400		3334
15135		B		605320		2219
15136		B		605360		2111
15137		P		605520		3304
15138		B		605440		2231
15139		B		605480		2307
15140		P		605640		3298
15141		B		605560		2330
15142		B		605600		2330
15143		I		605760		5001
15144		B		605680		2113
15145		B		605720		2077
15146		P		605880		3182
15147		B		605800		2109
15148		B		605840		2067
15149		P		606000		3254
15150		B		605920		1971
15151		B		605960		1973
15152		P		606120		3521
15153		B		606040		2426
15154		B		606080		2549
15155		I		606240		5259
15156		B		606160		2385
15157		B		606200		2281
15158		P		606360		3334
15159		B		606280		2546
15160		B		606320		2801
15161		P		606480		3402
15162		B		606400		2907
15163		B		606440		2922
15164		P		606600		4019
15165		B		606520		2896
15166		B		606560		2800
15167		I		606720		5647
15168		B		606640		2547
15169		B		606680		2450
15170		P		606840		3815
15171		B		606760		2269
15172		B		606800		2345
15173		P		606960		2312
15174		B		606880		2636
15175		B		606920		1098
15176		P		607080		1172
15177		B		607000		751
15178		B		607040		835
15179		I		607200		2304
15180		B		607120		815
15181		B		607160		655
15182		P		607320		1092
15183		B		607240		844
15184		B		607280		703
15185		P		607440		1128
15186		B		607360		771
15187		B		607400		784
15188		P		607560		1104
15189		B		607480		838
15190		B		607520		864
15191		I		607680		2230
15192		B		607600		770
15193		B		607640		808
15194		P		607800		1114
15195		B		607720		713
15196		B		607760		713
15197		P		607920		1148
15198		B		607840		807
15199		B		607880		778
15200		P		608040		1099
15201		B		607960		737
15202		B		608000		660
15203		I		608160		1864
15204		B		608080		761
15205		B		608120		699
15206		P		608280		973
15207		B		608200		583
15208		B		608240		581
15209		P		608400		988
15210		B		608320		672
15211		B		608360		630
15212		P		608520		1016
15213		B		608440		641
15214		B		608480		602
15215		I		608640		1791
15216		B		608560		647
15217		B		608600		601
15218		P		608760		877
15219		B		608680		538
15220		B		608720		601
15221		P		608880		848
15222		B		608800		521
15223		B		608840		485
15224		P		609000		825
15225		B		608920		572
15226		B		608960		477
15227		I		609120		1690
15228		B		609040		466
15229		B		609080		482
15230		P		609240		758
15231		B		609160		425
15232		B		609200		368
15233		P		609360		748
15234		B		609280		434
15235		B		609320		480
15236		P		609480		932
15237		B		609400		518
15238		B		609440		512
15239		I		609600		2123
15240		B		609520		615
15241		B		609560		650
15242		P		609720		941
15243		B		609640		567
15244		B		609680		556
15245		P		609840		1020
